id_obligor,rating,pd,default
OB02498,A2,0.01,0
OB01993,A2,0.01,0
OB13704,B3,0.1,1
OB02422,A2,0.01,0
OB10536,B2,0.06,0
OB14522,C1,0.16,0
OB08555,B1,0.035,0
OB14156,B3,0.1,0
OB04948,A3,0.02,0
OB13330,B3,0.1,0
OB15234,C1,0.16,0
OB05820,A3,0.02,0
OB00138,A1,0.005,0
OB06713,A3,0.02,0
OB11908,B2,0.06,0
OB03523,A2,0.01,0
OB01593,A1,0.005,0
OB10818,B2,0.06,0
OB09940,B1,0.035,0
OB14263,B3,0.1,0
OB05197,A3,0.02,0
OB07549,B1,0.035,0
OB14616,C1,0.16,0
OB11715,B2,0.06,0
OB02255,A2,0.01,0
OB15306,C1,0.16,1
OB07866,B1,0.035,0
OB05010,A3,0.02,0
OB05875,A3,0.02,0
OB00215,A1,0.005,0
OB10872,B2,0.06,0
OB14410,B3,0.1,0
OB10134,B1,0.035,0
OB00866,A1,0.005,0
OB02351,A2,0.01,0
OB03946,A2,0.01,0
OB06293,A3,0.02,0
OB07111,A3,0.02,0
OB15668,C2,0.25,0
OB06221,A3,0.02,0
OB07437,B1,0.035,0
OB03403,A2,0.01,0
OB02341,A2,0.01,0
OB09014,B1,0.035,0
OB07817,B1,0.035,0
OB03953,A2,0.01,0
OB03515,A2,0.01,0
OB12099,B2,0.06,1
OB09372,B1,0.035,0
OB03747,A2,0.01,0
OB05126,A3,0.02,0
OB12484,B2,0.06,0
OB09777,B1,0.035,0
OB14532,C1,0.16,1
OB07456,B1,0.035,0
OB03790,A2,0.01,0
OB15385,C1,0.16,0
OB00911,A1,0.005,0
OB04851,A3,0.02,0
OB13466,B3,0.1,0
OB00069,A1,0.005,0
OB15181,C1,0.16,0
OB03600,A2,0.01,0
OB02176,A2,0.01,0
OB12677,B2,0.06,0
OB08992,B1,0.035,0
OB01345,A1,0.005,0
OB06573,A3,0.02,0
OB01015,A1,0.005,0
OB13257,B3,0.1,1
OB07110,A3,0.02,0
OB03468,A2,0.01,0
OB10758,B2,0.06,1
OB00493,A1,0.005,0
OB00714,A1,0.005,0
OB07904,B1,0.035,0
OB03657,A2,0.01,0
OB03722,A2,0.01,0
OB06281,A3,0.02,0
OB10272,B1,0.035,0
OB14172,B3,0.1,0
OB12034,B2,0.06,0
OB02098,A2,0.01,0
OB15195,C1,0.16,0
OB09327,B1,0.035,0
OB15904,C3,0.38,0
OB15274,C1,0.16,1
OB03105,A2,0.01,0
OB06575,A3,0.02,0
OB04278,A3,0.02,0
OB00749,A1,0.005,0
OB00530,A1,0.005,0
OB09001,B1,0.035,0
OB08342,B1,0.035,0
OB02994,A2,0.01,0
OB00990,A1,0.005,0
OB09887,B1,0.035,1
OB14790,C1,0.16,0
OB14540,C1,0.16,0
OB01604,A1,0.005,0
OB11545,B2,0.06,0
OB01747,A1,0.005,0
OB14135,B3,0.1,0
OB11216,B2,0.06,0
OB11419,B2,0.06,0
OB03936,A2,0.01,0
OB02035,A2,0.01,0
OB01661,A1,0.005,0
OB00673,A1,0.005,0
OB13631,B3,0.1,0
OB03049,A2,0.01,0
OB00885,A1,0.005,0
OB07703,B1,0.035,0
OB10729,B2,0.06,0
OB00453,A1,0.005,0
OB06368,A3,0.02,0
OB10979,B2,0.06,0
OB09238,B1,0.035,0
OB13957,B3,0.1,0
OB11155,B2,0.06,0
OB02033,A2,0.01,0
OB00647,A1,0.005,0
OB11232,B2,0.06,1
OB00540,A1,0.005,0
OB06206,A3,0.02,0
OB11027,B2,0.06,0
OB11423,B2,0.06,0
OB13461,B3,0.1,0
OB08477,B1,0.035,0
OB13242,B3,0.1,0
OB13123,B3,0.1,1
OB04897,A3,0.02,0
OB05325,A3,0.02,0
OB12244,B2,0.06,0
OB03219,A2,0.01,0
OB03025,A2,0.01,0
OB12131,B2,0.06,0
OB11760,B2,0.06,0
OB05713,A3,0.02,0
OB14542,C1,0.16,1
OB12977,B2,0.06,0
OB06941,A3,0.02,0
OB00548,A1,0.005,0
OB00668,A1,0.005,0
OB13047,B3,0.1,0
OB05184,A3,0.02,0
OB15603,C2,0.25,0
OB12097,B2,0.06,0
OB08924,B1,0.035,0
OB08181,B1,0.035,0
OB12648,B2,0.06,0
OB05522,A3,0.02,0
OB01057,A1,0.005,0
OB05601,A3,0.02,0
OB16117,C3,0.38,1
OB11870,B2,0.06,0
OB11578,B2,0.06,0
OB05962,A3,0.02,0
OB11158,B2,0.06,0
OB05523,A3,0.02,0
OB10016,B1,0.035,0
OB15299,C1,0.16,0
OB14066,B3,0.1,0
OB07702,B1,0.035,0
OB10014,B1,0.035,0
OB00319,A1,0.005,0
OB15463,C2,0.25,0
OB05864,A3,0.02,0
OB10946,B2,0.06,1
OB05174,A3,0.02,0
OB00680,A1,0.005,0
OB03478,A2,0.01,0
OB14312,B3,0.1,0
OB14630,C1,0.16,0
OB06340,A3,0.02,0
OB03704,A2,0.01,0
OB06745,A3,0.02,0
OB01846,A2,0.01,0
OB00211,A1,0.005,0
OB12500,B2,0.06,1
OB10010,B1,0.035,0
OB06252,A3,0.02,0
OB12414,B2,0.06,0
OB02588,A2,0.01,0
OB08773,B1,0.035,0
OB09129,B1,0.035,0
OB13874,B3,0.1,0
OB04463,A3,0.02,1
OB11448,B2,0.06,0
OB08219,B1,0.035,0
OB03081,A2,0.01,0
OB08031,B1,0.035,0
OB08461,B1,0.035,0
OB10140,B1,0.035,0
OB05179,A3,0.02,0
OB06301,A3,0.02,0
OB03136,A2,0.01,0
OB13392,B3,0.1,0
OB15770,C2,0.25,0
OB12176,B2,0.06,0
OB05851,A3,0.02,0
OB13788,B3,0.1,0
OB12515,B2,0.06,0
OB03862,A2,0.01,0
OB09321,B1,0.035,0
OB15321,C1,0.16,1
OB14260,B3,0.1,0
OB02535,A2,0.01,0
OB00487,A1,0.005,0
OB12237,B2,0.06,0
OB04537,A3,0.02,0
OB02843,A2,0.01,0
OB14561,C1,0.16,1
OB06130,A3,0.02,0
OB08699,B1,0.035,0
OB13161,B3,0.1,0
OB13943,B3,0.1,0
OB08987,B1,0.035,0
OB01739,A1,0.005,0
OB14646,C1,0.16,0
OB06856,A3,0.02,0
OB12354,B2,0.06,0
OB13735,B3,0.1,0
OB15398,C1,0.16,0
OB01637,A1,0.005,0
OB14500,B3,0.1,0
OB14737,C1,0.16,0
OB15990,C3,0.38,1
OB13247,B3,0.1,0
OB07893,B1,0.035,0
OB12888,B2,0.06,0
OB06012,A3,0.02,0
OB02390,A2,0.01,0
OB13370,B3,0.1,1
OB15145,C1,0.16,0
OB11143,B2,0.06,0
OB00809,A1,0.005,0
OB03412,A2,0.01,0
OB09424,B1,0.035,0
OB05775,A3,0.02,0
OB01992,A2,0.01,0
OB08043,B1,0.035,0
OB08896,B1,0.035,0
OB15327,C1,0.16,0
OB13814,B3,0.1,0
OB06569,A3,0.02,0
OB09439,B1,0.035,0
OB11620,B2,0.06,0
OB15905,C3,0.38,0
OB14690,C1,0.16,1
OB04083,A2,0.01,0
OB14930,C1,0.16,0
OB11113,B2,0.06,0
OB08426,B1,0.035,0
OB09470,B1,0.035,0
OB15366,C1,0.16,1
OB10663,B2,0.06,0
OB03294,A2,0.01,0
OB03758,A2,0.01,0
OB05234,A3,0.02,0
OB12786,B2,0.06,0
OB13490,B3,0.1,0
OB10260,B1,0.035,0
OB12767,B2,0.06,0
OB12400,B2,0.06,0
OB00350,A1,0.005,0
OB05705,A3,0.02,1
OB05897,A3,0.02,0
OB08596,B1,0.035,0
OB15231,C1,0.16,1
OB05131,A3,0.02,0
OB14183,B3,0.1,0
OB05211,A3,0.02,0
OB00561,A1,0.005,0
OB08367,B1,0.035,1
OB02595,A2,0.01,0
OB11105,B2,0.06,1
OB01767,A1,0.005,0
OB06676,A3,0.02,0
OB03970,A2,0.01,0
OB01887,A2,0.01,0
OB11764,B2,0.06,0
OB11122,B2,0.06,0
OB07727,B1,0.035,0
OB10707,B2,0.06,0
OB02768,A2,0.01,0
OB02414,A2,0.01,0
OB09548,B1,0.035,0
OB09235,B1,0.035,0
OB14829,C1,0.16,0
OB10996,B2,0.06,0
OB08609,B1,0.035,0
OB09560,B1,0.035,0
OB11490,B2,0.06,0
OB10288,B1,0.035,0
OB06254,A3,0.02,0
OB14856,C1,0.16,1
OB08198,B1,0.035,0
OB04013,A2,0.01,0
OB16158,C3,0.38,0
OB08648,B1,0.035,0
OB08834,B1,0.035,0
OB08846,B1,0.035,0
OB08490,B1,0.035,1
OB09879,B1,0.035,0
OB01498,A1,0.005,0
OB03275,A2,0.01,0
OB01863,A2,0.01,0
OB00997,A1,0.005,0
OB10421,B2,0.06,0
OB08418,B1,0.035,0
OB11721,B2,0.06,0
OB12668,B2,0.06,0
OB08861,B1,0.035,0
OB11738,B2,0.06,0
OB07692,B1,0.035,0
OB08717,B1,0.035,0
OB08708,B1,0.035,0
OB03143,A2,0.01,0
OB12736,B2,0.06,1
OB08047,B1,0.035,0
OB14277,B3,0.1,0
OB14723,C1,0.16,0
OB08950,B1,0.035,0
OB09605,B1,0.035,0
OB10498,B2,0.06,1
OB07418,B1,0.035,0
OB01666,A1,0.005,0
OB01325,A1,0.005,0
OB00415,A1,0.005,0
OB05598,A3,0.02,0
OB08966,B1,0.035,0
OB01098,A1,0.005,0
OB08289,B1,0.035,0
OB09612,B1,0.035,0
OB06317,A3,0.02,0
OB00740,A1,0.005,0
OB14335,B3,0.1,1
OB00549,A1,0.005,0
OB08497,B1,0.035,0
OB14329,B3,0.1,0
OB15574,C2,0.25,0
OB15168,C1,0.16,0
OB14545,C1,0.16,1
OB08804,B1,0.035,0
OB02968,A2,0.01,0
OB11299,B2,0.06,0
OB11224,B2,0.06,0
OB01073,A1,0.005,0
OB01388,A1,0.005,0
OB05009,A3,0.02,0
OB00998,A1,0.005,0
OB05302,A3,0.02,0
OB05552,A3,0.02,0
OB03804,A2,0.01,0
OB00986,A1,0.005,0
OB15698,C2,0.25,0
OB00411,A1,0.005,0
OB03637,A2,0.01,0
OB05734,A3,0.02,0
OB13919,B3,0.1,0
OB03779,A2,0.01,1
OB07934,B1,0.035,0
OB02638,A2,0.01,0
OB15847,C2,0.25,1
OB14242,B3,0.1,0
OB10038,B1,0.035,0
OB09166,B1,0.035,0
OB09567,B1,0.035,0
OB07315,B1,0.035,0
OB00056,A1,0.005,0
OB00335,A1,0.005,0
OB13625,B3,0.1,0
OB06432,A3,0.02,0
OB15639,C2,0.25,1
OB14152,B3,0.1,0
OB13982,B3,0.1,0
OB04049,A2,0.01,0
OB06381,A3,0.02,0
OB10149,B1,0.035,0
OB14217,B3,0.1,0
OB10112,B1,0.035,0
OB05049,A3,0.02,0
OB12418,B2,0.06,0
OB10772,B2,0.06,0
OB12245,B2,0.06,0
OB13658,B3,0.1,0
OB01792,A1,0.005,0
OB15276,C1,0.16,1
OB01559,A1,0.005,0
OB16056,C3,0.38,0
OB13066,B3,0.1,0
OB12889,B2,0.06,0
OB11622,B2,0.06,0
OB02541,A2,0.01,0
OB11259,B2,0.06,0
OB02170,A2,0.01,0
OB15294,C1,0.16,0
OB07259,B1,0.035,0
OB08829,B1,0.035,1
OB02232,A2,0.01,0
OB08274,B1,0.035,0
OB15362,C1,0.16,0
OB05301,A3,0.02,0
OB03148,A2,0.01,0
OB15100,C1,0.16,0
OB14347,B3,0.1,0
OB15742,C2,0.25,0
OB15560,C2,0.25,0
OB12687,B2,0.06,0
OB12602,B2,0.06,0
OB00213,A1,0.005,0
OB02195,A2,0.01,0
OB07223,B1,0.035,0
OB09076,B1,0.035,0
OB01385,A1,0.005,0
OB09754,B1,0.035,0
OB13712,B3,0.1,0
OB04239,A3,0.02,0
OB00757,A1,0.005,0
OB00840,A1,0.005,0
OB14031,B3,0.1,0
OB13248,B3,0.1,0
OB11991,B2,0.06,1
OB14804,C1,0.16,0
OB06818,A3,0.02,0
OB09216,B1,0.035,0
OB08588,B1,0.035,0
OB15544,C2,0.25,1
OB13584,B3,0.1,0
OB01346,A1,0.005,0
OB12098,B2,0.06,0
OB12934,B2,0.06,0
OB01014,A1,0.005,0
OB15811,C2,0.25,1
OB12277,B2,0.06,0
OB02936,A2,0.01,0
OB15394,C1,0.16,0
OB11387,B2,0.06,0
OB12087,B2,0.06,0
OB04752,A3,0.02,0
OB13155,B3,0.1,0
OB02328,A2,0.01,0
OB03054,A2,0.01,0
OB13687,B3,0.1,0
OB10303,B1,0.035,0
OB10268,B1,0.035,0
OB12121,B2,0.06,0
OB07852,B1,0.035,0
OB12485,B2,0.06,0
OB13872,B3,0.1,0
OB13094,B3,0.1,0
OB03716,A2,0.01,0
OB09403,B1,0.035,0
OB05940,A3,0.02,0
OB09819,B1,0.035,0
OB08930,B1,0.035,0
OB13791,B3,0.1,0
OB01882,A2,0.01,0
OB12534,B2,0.06,0
OB12066,B2,0.06,0
OB07648,B1,0.035,0
OB08620,B1,0.035,0
OB08815,B1,0.035,0
OB12452,B2,0.06,0
OB00446,A1,0.005,0
OB15488,C2,0.25,1
OB06760,A3,0.02,0
OB01400,A1,0.005,0
OB11295,B2,0.06,0
OB09664,B1,0.035,0
OB15882,C2,0.25,1
OB00243,A1,0.005,0
OB05525,A3,0.02,0
OB11679,B2,0.06,0
OB15109,C1,0.16,0
OB07854,B1,0.035,0
OB06750,A3,0.02,0
OB14862,C1,0.16,1
OB15962,C3,0.38,0
OB05550,A3,0.02,0
OB12492,B2,0.06,0
OB09968,B1,0.035,0
OB03191,A2,0.01,0
OB03608,A2,0.01,0
OB04456,A3,0.02,0
OB13132,B3,0.1,0
OB12808,B2,0.06,0
OB13646,B3,0.1,0
OB06631,A3,0.02,0
OB04279,A3,0.02,0
OB12925,B2,0.06,0
OB00452,A1,0.005,0
OB08618,B1,0.035,0
OB06719,A3,0.02,0
OB01626,A1,0.005,0
OB13239,B3,0.1,0
OB00502,A1,0.005,0
OB15723,C2,0.25,1
OB09814,B1,0.035,0
OB07670,B1,0.035,0
OB15748,C2,0.25,0
OB14089,B3,0.1,0
OB15805,C2,0.25,0
OB06207,A3,0.02,0
OB13265,B3,0.1,0
OB03664,A2,0.01,0
OB07915,B1,0.035,0
OB08389,B1,0.035,0
OB12748,B2,0.06,0
OB07347,B1,0.035,0
OB02316,A2,0.01,0
OB10247,B1,0.035,0
OB07880,B1,0.035,0
OB07637,B1,0.035,0
OB13149,B3,0.1,0
OB15381,C1,0.16,0
OB15370,C1,0.16,0
OB06437,A3,0.02,0
OB03687,A2,0.01,0
OB09165,B1,0.035,1
OB07806,B1,0.035,0
OB15029,C1,0.16,0
OB14178,B3,0.1,0
OB04525,A3,0.02,0
OB02992,A2,0.01,0
OB01701,A1,0.005,0
OB07877,B1,0.035,0
OB07205,B1,0.035,0
OB07015,A3,0.02,0
OB04305,A3,0.02,0
OB04679,A3,0.02,0
OB14982,C1,0.16,1
OB08825,B1,0.035,1
OB10554,B2,0.06,0
OB02838,A2,0.01,0
OB08813,B1,0.035,0
OB03663,A2,0.01,0
OB13808,B3,0.1,1
OB00447,A1,0.005,0
OB01299,A1,0.005,0
OB05739,A3,0.02,0
OB16177,C3,0.38,1
OB13199,B3,0.1,0
OB07751,B1,0.035,0
OB02668,A2,0.01,0
OB06496,A3,0.02,0
OB10387,B1,0.035,0
OB02841,A2,0.01,0
OB10970,B2,0.06,0
OB11963,B2,0.06,0
OB07612,B1,0.035,0
OB05129,A3,0.02,0
OB06081,A3,0.02,0
OB08423,B1,0.035,0
OB06196,A3,0.02,0
OB07255,B1,0.035,0
OB04758,A3,0.02,0
OB14491,B3,0.1,0
OB04904,A3,0.02,0
OB06401,A3,0.02,0
OB08560,B1,0.035,0
OB04207,A3,0.02,0
OB05674,A3,0.02,0
OB00454,A1,0.005,0
OB03243,A2,0.01,1
OB06336,A3,0.02,0
OB11769,B2,0.06,0
OB05267,A3,0.02,0
OB11551,B2,0.06,0
OB13767,B3,0.1,0
OB06611,A3,0.02,0
OB05029,A3,0.02,0
OB03677,A2,0.01,0
OB11350,B2,0.06,0
OB02247,A2,0.01,0
OB09731,B1,0.035,1
OB03240,A2,0.01,0
OB04982,A3,0.02,0
OB14429,B3,0.1,0
OB01021,A1,0.005,0
OB10636,B2,0.06,0
OB04978,A3,0.02,0
OB07148,A3,0.02,0
OB05085,A3,0.02,0
OB10427,B2,0.06,0
OB10100,B1,0.035,0
OB02188,A2,0.01,0
OB15563,C2,0.25,0
OB14107,B3,0.1,0
OB06587,A3,0.02,0
OB06957,A3,0.02,0
OB00796,A1,0.005,0
OB01335,A1,0.005,0
OB11585,B2,0.06,0
OB10036,B1,0.035,0
OB03866,A2,0.01,0
OB04079,A2,0.01,0
OB10040,B1,0.035,0
OB01963,A2,0.01,0
OB04099,A2,0.01,0
OB03337,A2,0.01,0
OB13440,B3,0.1,0
OB06141,A3,0.02,0
OB01808,A2,0.01,0
OB05759,A3,0.02,0
OB07603,B1,0.035,0
OB03561,A2,0.01,0
OB15163,C1,0.16,1
OB01018,A1,0.005,0
OB05994,A3,0.02,0
OB06737,A3,0.02,0
OB15202,C1,0.16,0
OB00509,A1,0.005,0
OB15338,C1,0.16,0
OB14194,B3,0.1,0
OB03713,A2,0.01,0
OB09947,B1,0.035,0
OB12943,B2,0.06,0
OB08399,B1,0.035,0
OB03901,A2,0.01,0
OB06084,A3,0.02,0
OB05521,A3,0.02,0
OB16002,C3,0.38,0
OB15645,C2,0.25,1
OB14446,B3,0.1,0
OB07170,A3,0.02,0
OB05649,A3,0.02,0
OB01878,A2,0.01,0
OB09073,B1,0.035,0
OB06707,A3,0.02,0
OB15101,C1,0.16,1
OB09550,B1,0.035,0
OB13816,B3,0.1,0
OB08016,B1,0.035,0
OB15968,C3,0.38,0
OB03386,A2,0.01,0
OB07373,B1,0.035,0
OB05348,A3,0.02,0
OB03460,A2,0.01,0
OB14747,C1,0.16,1
OB07756,B1,0.035,0
OB08279,B1,0.035,0
OB06242,A3,0.02,0
OB06541,A3,0.02,0
OB13598,B3,0.1,0
OB12109,B2,0.06,0
OB00751,A1,0.005,0
OB10451,B2,0.06,0
OB08155,B1,0.035,0
OB08595,B1,0.035,0
OB01246,A1,0.005,0
OB13281,B3,0.1,0
OB14346,B3,0.1,0
OB10690,B2,0.06,0
OB10119,B1,0.035,0
OB08061,B1,0.035,0
OB09286,B1,0.035,0
OB13032,B3,0.1,0
OB01365,A1,0.005,0
OB03751,A2,0.01,0
OB00789,A1,0.005,0
OB12776,B2,0.06,0
OB02076,A2,0.01,0
OB14958,C1,0.16,0
OB09912,B1,0.035,0
OB08431,B1,0.035,0
OB02353,A2,0.01,0
OB08353,B1,0.035,0
OB15865,C2,0.25,0
OB00323,A1,0.005,0
OB15621,C2,0.25,0
OB05767,A3,0.02,0
OB12714,B2,0.06,0
OB11583,B2,0.06,0
OB15118,C1,0.16,0
OB10556,B2,0.06,0
OB10019,B1,0.035,0
OB02376,A2,0.01,0
OB02156,A2,0.01,0
OB07047,A3,0.02,0
OB07018,A3,0.02,0
OB08727,B1,0.035,0
OB15494,C2,0.25,0
OB13434,B3,0.1,0
OB02832,A2,0.01,0
OB15216,C1,0.16,0
OB08585,B1,0.035,0
OB04262,A3,0.02,0
OB14009,B3,0.1,0
OB11810,B2,0.06,0
OB02000,A2,0.01,0
OB05358,A3,0.02,0
OB02856,A2,0.01,0
OB15249,C1,0.16,1
OB14255,B3,0.1,0
OB04377,A3,0.02,0
OB01027,A1,0.005,0
OB04654,A3,0.02,0
OB03512,A2,0.01,0
OB14515,C1,0.16,1
OB02157,A2,0.01,0
OB03481,A2,0.01,0
OB01801,A2,0.01,0
OB09209,B1,0.035,0
OB08946,B1,0.035,0
OB11756,B2,0.06,0
OB07591,B1,0.035,0
OB03539,A2,0.01,0
OB12443,B2,0.06,0
OB09123,B1,0.035,0
OB08257,B1,0.035,0
OB13130,B3,0.1,0
OB05578,A3,0.02,0
OB13774,B3,0.1,0
OB03824,A2,0.01,0
OB03817,A2,0.01,0
OB03452,A2,0.01,0
OB00263,A1,0.005,0
OB07080,A3,0.02,0
OB07517,B1,0.035,0
OB13950,B3,0.1,0
OB09039,B1,0.035,0
OB15908,C3,0.38,1
OB04876,A3,0.02,0
OB13764,B3,0.1,0
OB06153,A3,0.02,0
OB04354,A3,0.02,0
OB03591,A2,0.01,0
OB05028,A3,0.02,0
OB01239,A1,0.005,0
OB05108,A3,0.02,0
OB14155,B3,0.1,0
OB01643,A1,0.005,0
OB03344,A2,0.01,0
OB11322,B2,0.06,0
OB05483,A3,0.02,0
OB03894,A2,0.01,0
OB11174,B2,0.06,0
OB14950,C1,0.16,0
OB08864,B1,0.035,0
OB11418,B2,0.06,0
OB13734,B3,0.1,0
OB10795,B2,0.06,0
OB11110,B2,0.06,0
OB15599,C2,0.25,1
OB14319,B3,0.1,1
OB03487,A2,0.01,0
OB01454,A1,0.005,0
OB06682,A3,0.02,0
OB07855,B1,0.035,0
OB13209,B3,0.1,0
OB01698,A1,0.005,0
OB00862,A1,0.005,0
OB15685,C2,0.25,0
OB12536,B2,0.06,0
OB01906,A2,0.01,0
OB10802,B2,0.06,0
OB03399,A2,0.01,0
OB11886,B2,0.06,0
OB12901,B2,0.06,0
OB14713,C1,0.16,0
OB16091,C3,0.38,1
OB09024,B1,0.035,0
OB07722,B1,0.035,0
OB11896,B2,0.06,0
OB02556,A2,0.01,0
OB09562,B1,0.035,0
OB03899,A2,0.01,0
OB06304,A3,0.02,0
OB08325,B1,0.035,0
OB04549,A3,0.02,0
OB06397,A3,0.02,0
OB16058,C3,0.38,0
OB01550,A1,0.005,0
OB10475,B2,0.06,0
OB15522,C2,0.25,0
OB12800,B2,0.06,0
OB12341,B2,0.06,0
OB08149,B1,0.035,0
OB13703,B3,0.1,0
OB02881,A2,0.01,0
OB14391,B3,0.1,0
OB10420,B2,0.06,0
OB10136,B1,0.035,0
OB08913,B1,0.035,0
OB05834,A3,0.02,1
OB13988,B3,0.1,0
OB09186,B1,0.035,0
OB11190,B2,0.06,0
OB14189,B3,0.1,0
OB10935,B2,0.06,0
OB07707,B1,0.035,0
OB14599,C1,0.16,0
OB15764,C2,0.25,0
OB05136,A3,0.02,0
OB10722,B2,0.06,0
OB08983,B1,0.035,0
OB15383,C1,0.16,0
OB07924,B1,0.035,0
OB00935,A1,0.005,0
OB15841,C2,0.25,1
OB01784,A1,0.005,0
OB01427,A1,0.005,0
OB01735,A1,0.005,0
OB08893,B1,0.035,0
OB15213,C1,0.16,0
OB04938,A3,0.02,0
OB00345,A1,0.005,0
OB09856,B1,0.035,0
OB00418,A1,0.005,0
OB09274,B1,0.035,0
OB01044,A1,0.005,0
OB03038,A2,0.01,0
OB15720,C2,0.25,0
OB12406,B2,0.06,0
OB07926,B1,0.035,0
OB11811,B2,0.06,0
OB07274,B1,0.035,0
OB00324,A1,0.005,0
OB10169,B1,0.035,0
OB03897,A2,0.01,0
OB02269,A2,0.01,0
OB02221,A2,0.01,0
OB12349,B2,0.06,0
OB06150,A3,0.02,0
OB03778,A2,0.01,0
OB15403,C2,0.25,1
OB07442,B1,0.035,0
OB00720,A1,0.005,0
OB13354,B3,0.1,1
OB15024,C1,0.16,0
OB14167,B3,0.1,0
OB11940,B2,0.06,0
OB06784,A3,0.02,0
OB08053,B1,0.035,0
OB07770,B1,0.035,0
OB12487,B2,0.06,0
OB14109,B3,0.1,1
OB03877,A2,0.01,0
OB12861,B2,0.06,0
OB00778,A1,0.005,0
OB05276,A3,0.02,0
OB06433,A3,0.02,0
OB16153,C3,0.38,1
OB09036,B1,0.035,0
OB01386,A1,0.005,0
OB08625,B1,0.035,0
OB11554,B2,0.06,0
OB02637,A2,0.01,0
OB06606,A3,0.02,0
OB00451,A1,0.005,0
OB05632,A3,0.02,0
OB04159,A2,0.01,0
OB04787,A3,0.02,0
OB11609,B2,0.06,0
OB02566,A2,0.01,0
OB04074,A2,0.01,0
OB02697,A2,0.01,0
OB03421,A2,0.01,0
OB15600,C2,0.25,0
OB10812,B2,0.06,0
OB02747,A2,0.01,0
OB08103,B1,0.035,0
OB03235,A2,0.01,0
OB04854,A3,0.02,0
OB14674,C1,0.16,0
OB12878,B2,0.06,0
OB03378,A2,0.01,0
OB09232,B1,0.035,0
OB14249,B3,0.1,0
OB02118,A2,0.01,0
OB08627,B1,0.035,0
OB15067,C1,0.16,0
OB05534,A3,0.02,0
OB15557,C2,0.25,1
OB12939,B2,0.06,0
OB04445,A3,0.02,0
OB10906,B2,0.06,0
OB05362,A3,0.02,0
OB01834,A2,0.01,0
OB01943,A2,0.01,0
OB05510,A3,0.02,0
OB15821,C2,0.25,0
OB00910,A1,0.005,0
OB08157,B1,0.035,0
OB00702,A1,0.005,0
OB02427,A2,0.01,0
OB00134,A1,0.005,0
OB06831,A3,0.02,0
OB03342,A2,0.01,0
OB13096,B3,0.1,0
OB00271,A1,0.005,0
OB09591,B1,0.035,0
OB04740,A3,0.02,0
OB14594,C1,0.16,0
OB06327,A3,0.02,0
OB12039,B2,0.06,1
OB06642,A3,0.02,0
OB01840,A2,0.01,0
OB08108,B1,0.035,0
OB01020,A1,0.005,0
OB02611,A2,0.01,0
OB07099,A3,0.02,0
OB10855,B2,0.06,0
OB07631,B1,0.035,0
OB09153,B1,0.035,0
OB11321,B2,0.06,0
OB07350,B1,0.035,0
OB07413,B1,0.035,0
OB11552,B2,0.06,0
OB12788,B2,0.06,0
OB10335,B1,0.035,0
OB05709,A3,0.02,0
OB09544,B1,0.035,0
OB06145,A3,0.02,0
OB15345,C1,0.16,0
OB13558,B3,0.1,0
OB01932,A2,0.01,0
OB15542,C2,0.25,0
OB09772,B1,0.035,0
OB05137,A3,0.02,0
OB05171,A3,0.02,0
OB04867,A3,0.02,0
OB11183,B2,0.06,0
OB11876,B2,0.06,0
OB02293,A2,0.01,0
OB06556,A3,0.02,0
OB16041,C3,0.38,0
OB02194,A2,0.01,0
OB06361,A3,0.02,0
OB06895,A3,0.02,0
OB09408,B1,0.035,0
OB13102,B3,0.1,0
OB01266,A1,0.005,0
OB05155,A3,0.02,0
OB01457,A1,0.005,0
OB05977,A3,0.02,0
OB07321,B1,0.035,0
OB10688,B2,0.06,0
OB11177,B2,0.06,0
OB00820,A1,0.005,0
OB07345,B1,0.035,0
OB12081,B2,0.06,0
OB08437,B1,0.035,0
OB14320,B3,0.1,0
OB14722,C1,0.16,0
OB00435,A1,0.005,0
OB14336,B3,0.1,0
OB06218,A3,0.02,0
OB12183,B2,0.06,0
OB12253,B2,0.06,0
OB05848,A3,0.02,0
OB11648,B2,0.06,0
OB00658,A1,0.005,0
OB06202,A3,0.02,0
OB08670,B1,0.035,0
OB10355,B1,0.035,0
OB04808,A3,0.02,0
OB12001,B2,0.06,0
OB15683,C2,0.25,1
OB06320,A3,0.02,0
OB02686,A2,0.01,0
OB08688,B1,0.035,1
OB11873,B2,0.06,0
OB00846,A1,0.005,0
OB09087,B1,0.035,0
OB01273,A1,0.005,0
OB13981,B3,0.1,0
OB06805,A3,0.02,0
OB07051,A3,0.02,0
OB13477,B3,0.1,0
OB10697,B2,0.06,0
OB10964,B2,0.06,0
OB00908,A1,0.005,0
OB00564,A1,0.005,0
OB13666,B3,0.1,0
OB02880,A2,0.01,0
OB08874,B1,0.035,0
OB14659,C1,0.16,1
OB00020,A1,0.005,0
OB05881,A3,0.02,0
OB10253,B1,0.035,0
OB09902,B1,0.035,0
OB00124,A1,0.005,0
OB15883,C2,0.25,0
OB09032,B1,0.035,0
OB11082,B2,0.06,0
OB06107,A3,0.02,0
OB05367,A3,0.02,0
OB02393,A2,0.01,0
OB12991,B2,0.06,0
OB04875,A3,0.02,0
OB06294,A3,0.02,0
OB05472,A3,0.02,0
OB06034,A3,0.02,0
OB02213,A2,0.01,0
OB09050,B1,0.035,0
OB04064,A2,0.01,0
